Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
schlange2,3,1,49,3,,,,,267.88797930000055,,,,,,,,,,267.8518173000002,267.88797930000055,269.9025491000002,270.86759789999996,3.0160863000000973,272.2028493000007,"[-300, 300]",[-0.4166666666666667],[0.32592592592592595],[1],[0],[0],[1.3346564000003127],[],[],272.20337010000003,273.2183588000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gruppe1,3,2,50,6,,,,,273.2510662000004,,,,,,,,,,273.2186352000008,273.2510662000004,275.25078049999956,276.2511306000006,3.0328682999988814,277.2040076000003,"[-300, 300]",[-0.28055555555555556],[0.2861111111111111],[1],[0],[0],[0.9520572000001266],[1],['target_find'],277.2051626000002,278.21880839999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
person1,3,3,51,4,,,,,278.26762300000064,,,,,,,,,,278.2195608000011,278.26762300000064,280.2675645999998,281.2675143999995,3.0487732000001415,281.83619420000014,"[300, 0]",[0.22685185185185186],[-0.022222222222222223],[1],[0],[0],[0.5679581999993388],[1],['target_find'],281.83716189999996,282.85161340000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
flugzeug1,3,4,52,13,,,,,282.9006775000007,,,,,,,,,,282.8522315,282.9006775000007,284.9018724000007,285.8841123000011,3.0325823000002856,287.8186926999997,"[300, 0]",[0.2212962962962963],[0.040740740740740744],[1],[0],[0],[1.9339944000003015],[1],['target_find'],287.8192147,288.8349036999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gesicht3,3,5,53,10,,,,,288.86703370000123,,,,,,,,,,288.83553909999955,288.86703370000123,290.86707000000115,291.86700420000034,3.0321975000006205,292.85467400000107,"[-300, 0]",[-0.2740740740740741],[0.020370370370370372],[1],[0],[0],[0.9867826999998215],[1],['target_find'],292.85572109999976,293.86809300000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
spinne1,3,6,54,0,,,,,293.90025420000075,,,,,,,,,,293.86885950000124,293.90025420000075,295.90023569999994,296.9001892999995,3.03217290000066,297.8713963,"[-300, 300]",[-0.2833333333333333],[0.25555555555555554],[1],[0],[0],[0.9700687000004109],[1],['target_find'],297.87319470000057,298.8841746999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
schiff1,3,7,55,14,,,,,298.91663080000126,,,,,,,,,,298.8846710000007,298.91663080000126,300.9176322000012,301.90027120000104,3.016378199999963,302.9860400000007,"[-300, -300]",[-0.20277777777777778],[-0.2],[1],[0],[0],[1.0847094000000652],[1],['target_find'],302.98702739999953,304.0007835000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
auto1,3,8,56,12,,,,,304.03332169999976,,,,,,,,,,304.0013786999998,304.03332169999976,306.0329329999995,307.01642040000024,3.0159211000009236,307.73456820000047,"[300, 0]",[0.2712962962962963],[0.025925925925925925],[1],[0],[0],[0.7172588999983418],[1],['target_find'],307.735272500001,308.75084979999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
person2,3,9,57,5,,,,,308.8028975999996,,,,,,,,,,308.7514934000001,308.8028975999996,310.8173477999999,311.7658720999998,3.0150653000000602,313.20175310000104,"[300, -300]",[0.24259259259259258],[-0.1935185185185185],[1],[0],[0],[1.4352211999994324],[1],['target_find'],313.2025703999998,314.21696840000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
zug1,3,10,58,15,,,,,314.2495050000007,,,,,,,,,,314.21747009999945,314.2495050000007,316.24943880000046,317.2490089000012,2.999047100000098,318.1028388000004,"[300, 0]",[0.24166666666666667],[-0.005555555555555556],[1],[0],[0],[0.8860365000000456],[1],['target_find'],318.1033524000004,319.1179691999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
spinne2,3,11,59,1,,,,,319.3492030999996,,,,,,,,,,319.1185727000002,319.3492030999996,321.3504108999996,322.1671548000004,3.04927730000054,323.20256620000055,"[-300, 300]",[-0.1814814814814815],[0.2462962962962963],[1],[0],[0],[1.0344724000005954],[1],['target_find'],323.20394419999957,324.2165353999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gruppe2,3,12,60,7,,,,,324.2836737000007,,,,,,,,,,324.21701699999994,324.2836737000007,326.2825163999996,327.28229139999985,3.0658339000001433,328.1193099000002,"[-300, 300]",[-0.29444444444444445],[0.22592592592592592],[1],[0],[0],[0.836521499999435],[1],['target_find'],328.1198297000001,329.1341899000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gesicht2,3,13,61,9,,,,,329.16838069999994,,,,,,,,,,329.13466679999965,329.16838069999994,331.1821951000011,332.18200660000093,2.999234400000205,332.9019835000008,"[300, 0]",[0.18333333333333332],[0.007407407407407408],[1],[0],[0],[0.7674110000007204],[1],['target_find'],332.90307590000066,333.91617830000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
schlange1,3,14,62,2,,,,,333.94849990000057,,,,,,,,,,333.9167760999999,333.94849990000057,335.94850810000116,336.9315137000003,3.015400199999931,338.2696033000002,"[300, 0]",[0.3212962962962963],[0.008333333333333333],[1],[0],[0],[1.3371824999994715],[1],['target_find'],338.27094560000023,339.2829307000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gesicht1,3,15,63,8,,,,,339.33485910000036,,,,,,,,,,339.2836814000011,339.33485910000036,341.3493566999996,342.31494099999964,3.0320754000003944,343.44991070000015,"[0, -300]",[-0.04537037037037037],[-0.1814814814814815],[1],[0],[0],[1.1344394999996439],[1],['target_find'],343.45043069999974,344.4657162000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
person1,4,0,64,4,,,,,344.49816270000065,,,,,,,,,,344.46629980000125,344.49816270000065,346.49813319999976,347.49811970000064,2.9990345999995043,348.5008934999996,"[300, 300]",[0.2759259259259259],[0.20185185185185187],[1],[0],[0],[1.0348776999999245],[1],['target_find'],348.5022773999999,349.51681240000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gruppe2,4,1,65,7,,,,,349.5492901000007,,,,,,,,,,349.51739279999947,349.5492901000007,351.5659579000012,352.5311711000004,3.0144400999997742,353.4340409999995,"[300, 0]",[0.31666666666666665],[-0.07222222222222222],[1],[0],[0],[0.9019692999991094],[1],['target_find'],353.43516050000017,354.4489777000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
spinne2,4,2,66,1,,,,,354.64762919999976,,,,,,,,,,354.44971970000097,354.64762919999976,356.64769890000116,357.49742080000124,3.04850930000066,358.46767610000006,"[0, 300]",[0.05185185185185185],[0.21574074074074073],[1],[0],[0],[0.9693157999990945],[1],['target_find'],358.4690539000012,359.4816892000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gesicht1,4,3,67,8,,,,,359.5488567000002,,,,,,,,,,359.48218929999985,359.5488567000002,361.548557000001,362.54873710000084,3.067275499999596,363.2161592000002,"[0, 300]",[0.05],[0.20462962962962963],[1],[0],[0],[0.6667040000011184],[1],['target_find'],363.21671660000084,364.2318631999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gesicht2,4,4,68,9,,,,,364.29866669999956,,,,,,,,,,364.23260440000104,364.29866669999956,366.315151400001,367.2471448999995,3.0153296000007686,368.3832766000005,"[0, -300]",[0.017592592592592594],[-0.2064814814814815],[1],[0],[0],[1.1353180999994947],[1],['target_find'],368.3843970000007,369.39821460000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gesicht4,4,5,69,11,,,,,369.44701389999955,,,,,,,,,,369.3988651000009,369.44701389999955,371.44671050000125,372.43046960000083,3.032525299999179,373.1337646000002,"[0, 300]",[0.09537037037037037],[0.3388888888888889],[1],[0],[0],[0.702080199998818],[1],['target_find'],373.1351894999998,374.14710319999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gruppe1,4,6,70,6,,,,,374.1833412999995,,,,,,,,,,374.1473612,374.1833412999995,376.19696639999984,377.1968117000006,3.049798899999587,378.3158375000012,"[300, -300]",[0.3212962962962963],[-0.18333333333333332],[1],[0],[0],[1.1182764999994106],[1],['target_find'],378.31679619999977,379.3312463000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
zug1,4,7,71,15,,,,,379.37994979999985,,,,,,,,,,379.33200020000095,379.37994979999985,381.3799312000001,382.36304310000105,3.032049100000222,383.28372039999977,"[300, 0]",[0.21944444444444444],[0.03518518518518519],[1],[0],[0],[0.9194732000014483],[1],['target_find'],383.28510449999976,384.29885060000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
schlange1,4,8,72,2,,,,,384.3496814,,,,,,,,,,384.29962330000035,384.3496814,386.3636359000002,387.36438139999973,3.065606799998932,388.36582139999973,"[-300, -300]",[-0.24166666666666667],[-0.2351851851851852],[1],[0],[0],[1.0005779000002804],[1],['target_find'],388.36681899999985,389.38060920000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
schiff1,4,9,73,14,,,,,389.41583960000116,,,,,,,,,,389.38111560000016,389.41583960000116,391.4308776000007,392.39586560000043,3.0153146000011475,393.51565709999977,"[-300, 300]",[-0.37777777777777777],[0.2657407407407407],[1],[0],[0],[1.1189240999992762],[1],['target_find'],393.5169850000011,394.5302431000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
person2,4,10,74,5,,,,,394.57927440000003,,,,,,,,,,394.53083530000094,394.57927440000003,396.57932619999974,397.56273129999954,3.032570900000792,398.4160832000007,"[300, 0]",[0.38981481481481484],[0.013888888888888888],[1],[0],[0],[0.8524192000004405],[1],['target_find'],398.41745399999945,399.4313439000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
schlange2,4,11,75,3,,,,,399.4654868000007,,,,,,,,,,399.43182760000036,399.4654868000007,401.48031700000047,402.46249550000084,3.0312281000005896,404.29909320000024,"[300, 300]",[0.2212962962962963],[0.17314814814814813],[1],[0],[0],[1.8356733000000531],[1],['target_find'],404.30036700000073,405.3130467000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
auto1,4,12,76,12,,,,,405.3623501000011,,,,,,,,,,405.31355429999985,405.3623501000011,407.3622266000011,408.3287021999995,3.0157545000001846,408.98161470000105,"[300, 300]",[0.25555555555555554],[0.21944444444444444],[1],[0],[0],[0.6519668999990245],[1],['target_find'],408.98302930000045,409.9963424999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
flugzeug1,4,13,77,13,,,,,410.03172350000114,,,,,,,,,,409.99683819999973,410.03172350000114,412.0464251000003,413.02832750000107,3.0320484999992914,413.8819116000004,"[-300, 0]",[-0.24537037037037038],[0.06759259259259259],[1],[0],[0],[0.8526875000006839],[1],['target_find'],413.88318920000074,414.8963451000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
spinne1,4,14,78,0,,,,,414.9452970000011,,,,,,,,,,414.89709870000024,414.9452970000011,416.94516550000026,417.92844890000106,3.032389300000432,420.06386529999963,"[300, 300]",[0.375],[0.26481481481481484],[1],[0],[0],[2.1344119000004866],[1],['target_find'],420.0648288000002,421.07948510000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
gesicht3,4,15,79,10,,,,,421.1281976,,,,,,,,,,421.0802297,421.1281976,423.1281798000009,424.1281379000002,3.04872609999984,424.8473700000004,"[300, 0]",[0.33796296296296297],[-0.037037037037037035],[1],[0],[0],[0.7184479000006831],[1],['target_find'],424.8484572999996,425.86341280000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
,,,,,0,0,0,0,433.3974046000012,,,,,,,,,,,,,,,,,,,,,,,,,,,425.8780006999996,430.4310840999997,430.43112030000066,433.2970362999995,433.29810160000034,453.1015914999998,4.0,2.0,spinne1,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
,,,,,1,0,1,0,453.14622529999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.10196260000066,460.93543630000113,4.0,2.0,gesicht4,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
,,,,,2,0,2,0,460.9962024000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.9357893999995,472.9337899000011,1.0,5.0,zug1,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
,,,,,3,0,3,0,472.9787913000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.9341168000001,487.01746540000113,4.0,1.0,gruppe2,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
,,,,,4,0,4,0,487.07841839999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.0177881999998,501.98324070000035,2.0,2.0,person2,,,,,,,,,,,,,,,,,,,,,,067461,001,2023-11-06_13h32.04.059,Selektive Wahrnehmung,2023.2.3,60.002508105054844,2023-11-06 13h32.51.420987 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.0549648999995,511.19446850000077, 21 ,1.0,511.1944916000002,524.2818011000008,2.0,1.0,524.2818197000006,529.0092811000004,529.0093094000013,560.6361406000005,2.0,4.0,2.0,2.0,560.6361729999999,568.7630923999996,3.0,2.0,568.763110500001,,,,,,,,
