Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
schiff1,0,8,8,14,,,,,7.759979699971154,,,,,,,,,,1.6381200000178069,1.6919365999638103,"[-300, 300]",[],[],[],[],[],[],[],[],1.6924364999867976,1.7070560000138357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
spinne2,0,9,9,1,,,,,7.759979699971154,,,,,,,,,,1.707300000009127,2.0113660999923013,"[-300, 0]",[],[],[],[],[],[],[],[],2.011868499976117,2.0254625999950804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schlange1,0,10,10,2,,,,,7.759979699971154,,,,,,,,,,2.0296340999775566,2.0967939000111073,"[-300, 0]",[],[],[],[],[],[],[],[],2.097799799987115,2.113222899963148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
flugzeug1,0,11,11,13,,,,,7.759979699971154,,,,,,,,,,2.1134854999836534,2.1707975000026636,"[-300, 300]",[],[],[],[],[],[],[],[],2.171300699992571,2.1859377999790013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
person1,0,12,12,4,,,,,7.759979699971154,,,,,,,,,,2.18618299998343,2.238945599994622,"[300, -300]",[],[],[],[],[],[],[],[],2.2394418999901973,2.2534231999889016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
person2,0,13,13,5,,,,,7.759979699971154,,,,,,,,,,2.2536804999690503,2.30992630001856,"[0, 300]",[],[],[],[],[],[],[],[],2.3105858999770135,2.324196600005962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht3,0,14,14,10,,,,,7.759979699971154,,,,,,,,,,2.324445399979595,2.378646500001196,"[0, 300]",[],[],[],[],[],[],[],[],2.3791481999796815,2.3926721999887377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht4,0,15,15,11,,,,,7.759979699971154,,,,,,,,,,2.3929283000179566,2.4439168999670073,"[0, 300]",[],[],[],[],[],[],[],[],2.444425499998033,2.4578937999904156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
spinne1,1,0,16,0,,,,,7.759979699971154,,,,,,,,,,2.458145799988415,2.5104641999932937,"[300, -300]",[],[],[],[],[],[],[],[],2.5109729999676347,2.524057900009211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht2,1,1,17,9,,,,,7.759979699971154,,,,,,,,,,2.524296499963384,2.5777074999641627,"[-300, -300]",[],[],[],[],[],[],[],[],2.578195500012953,2.5918283999781124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gruppe1,1,2,18,6,,,,,7.759979699971154,,,,,,,,,,2.592069900012575,2.633420299971476,"[-300, -300]",[],[],[],[],[],[],[],[],2.6339664999977686,2.6422189999721013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schiff1,1,3,19,14,,,,,7.759979699971154,,,,,,,,,,2.642459399998188,2.6813128999783657,"[-300, 0]",[],[],[],[],[],[],[],[],2.6818458999623545,2.690298500005156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gruppe2,1,4,20,7,,,,,7.759979699971154,,,,,,,,,,2.6905645999941044,2.7276663999655284,"[-300, 0]",[],[],[],[],[],[],[],[],2.728156699973624,2.736801099963486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
flugzeug1,1,5,21,13,,,,,7.759979699971154,,,,,,,,,,2.7370511000044644,2.7760560999740846,"[300, -300]",[],[],[],[],[],[],[],[],2.776576299977023,2.7907701999647543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schlange2,1,6,22,3,,,,,7.759979699971154,,,,,,,,,,2.7910156999714673,2.837822599976789,"[0, 300]",[],[],[],[],[],[],[],[],2.838309000013396,2.8518989000003785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht3,1,7,23,10,,,,,7.759979699971154,,,,,,,,,,2.8521380000165664,2.9065258000046015,"[-300, -300]",[],[],[],[],[],[],[],[],2.907035399985034,2.9207169999717735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
person2,1,8,24,5,,,,,7.759979699971154,,,,,,,,,,2.9209581000031903,2.9777271999628283,"[0, -300]",[],[],[],[],[],[],[],[],2.978251199994702,2.9950240000034682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schlange1,1,9,25,2,,,,,7.759979699971154,,,,,,,,,,2.9952721999725327,3.053963999962434,"[0, -300]",[],[],[],[],[],[],[],[],3.054485199972987,3.0771968999761157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
zug1,1,10,26,15,,,,,7.759979699971154,,,,,,,,,,3.0776234999648295,3.131433799979277,"[300, 0]",[],[],[],[],[],[],[],[],3.1335584999760613,3.1480690999887884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht4,1,11,27,11,,,,,7.759979699971154,,,,,,,,,,3.1483233000035398,3.2002301000175066,"[300, 0]",[],[],[],[],[],[],[],[],3.200734999962151,3.2148076000157744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
person1,1,12,28,4,,,,,7.759979699971154,,,,,,,,,,3.215056499990169,3.2677250999840908,"[300, 0]",[],[],[],[],[],[],[],[],3.2682292999816127,3.283135499979835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
auto1,1,13,29,12,,,,,7.759979699971154,,,,,,,,,,3.283390500000678,3.343420099990908,"[-300, 300]",[],[],[],[],[],[],[],[],3.343925900000613,3.3617298000026494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht1,1,14,30,8,,,,,7.759979699971154,,,,,,,,,,3.361978699977044,3.4182937999721617,"[-300, 300]",[],[],[],[],[],[],[],[],3.4188491000095382,3.4336284999735653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
spinne2,1,15,31,1,,,,,7.759979699971154,,,,,,,,,,3.4338774000061676,3.7449510999722406,"[-300, 300]",[],[],[],[],[],[],[],[],3.745535399997607,3.7601110999821685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
auto1,2,0,32,12,,,,,7.759979699971154,,,,,,,,,,3.7603653999976814,3.822821000008844,"[-300, 0]",[],[],[],[],[],[],[],[],3.8233249000040814,3.8382834999938495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht4,2,1,33,11,,,,,7.759979699971154,,,,,,,,,,3.8385430999915116,3.892335499986075,"[0, 300]",[],[],[],[],[],[],[],[],3.892912500014063,3.9076595999649726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
person2,2,2,34,5,,,,,7.759979699971154,,,,,,,,,,3.9079345999634825,3.9662835999624804,"[-300, 0]",[],[],[],[],[],[],[],[],3.9668056999798864,3.9836684999754652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
spinne1,2,3,35,0,,,,,7.759979699971154,,,,,,,,,,3.9839176000095904,4.045338199997786,"[300, 300]",[],[],[],[],[],[],[],[],4.045846099965274,4.0607222999678925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht1,2,4,36,8,,,,,7.759979699971154,,,,,,,,,,4.060972100007348,4.139054399973247,"[300, -300]",[],[],[],[],[],[],[],[],4.139672999968752,4.15905760001624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
person1,2,5,37,4,,,,,7.759979699971154,,,,,,,,,,4.159349099965766,4.254573300015181,"[300, 300]",[],[],[],[],[],[],[],[],4.255318099982105,4.279359199979808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
zug1,2,6,38,15,,,,,7.759979699971154,,,,,,,,,,4.279617199965287,4.3194190000067465,"[300, -300]",[],[],[],[],[],[],[],[],4.319930900004692,4.330895099963527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
flugzeug1,2,7,39,13,,,,,7.759979699971154,,,,,,,,,,4.331144600000698,4.369662099983543,"[-300, -300]",[],[],[],[],[],[],[],[],4.370285800017882,4.3786375999916345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gruppe2,2,8,40,7,,,,,7.759979699971154,,,,,,,,,,4.378993499965873,4.416103199997451,"[-300, -300]",[],[],[],[],[],[],[],[],4.416654300002847,4.425365499977488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schiff1,2,9,41,14,,,,,7.759979699971154,,,,,,,,,,4.425608099962119,4.459984899964184,"[0, 300]",[],[],[],[],[],[],[],[],4.460518200008664,4.469242099963594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht2,2,10,42,9,,,,,7.759979699971154,,,,,,,,,,4.469490599993151,4.504266300005838,"[300, 300]",[],[],[],[],[],[],[],[],4.5048057999811135,4.513716499961447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gruppe1,2,11,43,6,,,,,7.759979699971154,,,,,,,,,,4.5139679000130855,4.54900009999983,"[300, 0]",[],[],[],[],[],[],[],[],4.550120899977628,4.558961500006262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schlange2,2,12,44,3,,,,,7.759979699971154,,,,,,,,,,4.55921199999284,4.594571099965833,"[-300, -300]",[],[],[],[],[],[],[],[],4.5951247999910265,4.603727200010326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schlange1,2,13,45,2,,,,,7.759979699971154,,,,,,,,,,4.604021899984218,4.641484199964907,"[0, -300]",[],[],[],[],[],[],[],[],4.641981799970381,4.65247949998593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
spinne2,2,14,46,1,,,,,7.759979699971154,,,,,,,,,,4.652732299990021,4.956547299982049,"[-300, -300]",[],[],[],[],[],[],[],[],4.957058799976949,4.966058799996972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht3,2,15,47,10,,,,,7.759979699971154,,,,,,,,,,4.966309399984311,5.0036668999819085,"[300, 0]",[],[],[],[],[],[],[],[],5.004163899982814,5.013889499998186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
spinne2,3,0,48,1,,,,,7.759979699971154,,,,,,,,,,5.0141345000010915,5.260546699981205,"[300, 300]",[],[],[],[],[],[],[],[],5.2612631999654695,5.2724521000054665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht4,3,1,49,11,,,,,7.759979699971154,,,,,,,,,,5.272710999997798,5.312978399975691,"[300, -300]",[],[],[],[],[],[],[],[],5.313617800013162,5.324870900018141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gruppe1,3,2,50,6,,,,,7.759979699971154,,,,,,,,,,5.325140299974009,5.3619721999857575,"[-300, 0]",[],[],[],[],[],[],[],[],5.3624695999897085,5.373348900000565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gruppe2,3,3,51,7,,,,,7.759979699971154,,,,,,,,,,5.373595800017938,5.4106164000113495,"[-300, 0]",[],[],[],[],[],[],[],[],5.411109999986365,5.423075800004881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schlange2,3,4,52,3,,,,,7.759979699971154,,,,,,,,,,5.423330799967516,5.469462700013537,"[-300, 0]",[],[],[],[],[],[],[],[],5.470010999997612,5.4810112999984995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht1,3,5,53,8,,,,,7.759979699971154,,,,,,,,,,5.481267299968749,5.52050759998383,"[0, -300]",[],[],[],[],[],[],[],[],5.521003399975598,5.532608599984087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
person1,3,6,54,4,,,,,7.759979699971154,,,,,,,,,,5.532869599992409,5.571123500005342,"[-300, 300]",[],[],[],[],[],[],[],[],5.571670899982564,5.582960399973672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schiff1,3,7,55,14,,,,,7.759979699971154,,,,,,,,,,5.583211199962534,5.621254800003953,"[-300, -300]",[],[],[],[],[],[],[],[],5.621833699988201,5.632581799989566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
flugzeug1,3,8,56,13,,,,,7.759979699971154,,,,,,,,,,5.632834599993657,5.6769535999628715,"[-300, -300]",[],[],[],[],[],[],[],[],5.677487500011921,5.689258300000802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
zug1,3,9,57,15,,,,,7.759979699971154,,,,,,,,,,5.6895116000087,5.729591200011782,"[300, -300]",[],[],[],[],[],[],[],[],5.7305021999636665,5.742149099998642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
person2,3,10,58,5,,,,,7.759979699971154,,,,,,,,,,5.742400899995118,5.780882599996403,"[300, -300]",[],[],[],[],[],[],[],[],5.781428100017365,5.792549000005238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
auto1,3,11,59,12,,,,,7.759979699971154,,,,,,,,,,5.792840600013733,5.831130500009749,"[-300, -300]",[],[],[],[],[],[],[],[],5.831617099989671,5.843278599961195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
schlange1,3,12,60,2,,,,,7.759979699971154,,,,,,,,,,5.843563299975358,5.884385699988343,"[-300, 300]",[],[],[],[],[],[],[],[],5.884881999983918,5.894899900013115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht3,3,13,61,10,,,,,7.759979699971154,,,,,,,,,,5.89514739997685,5.938174100010656,"[-300, -300]",[],[],[],[],[],[],[],[],5.938668099988718,5.952855099982116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
gesicht2,3,14,62,9,,,,,7.759979699971154,,,,,,,,,,5.953103100007866,6.000239499961026,"[300, 300]",[],[],[],[],[],[],[],[],6.00080949999392,6.0118687999784015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
spinne1,3,15,63,0,,,,,7.759979699971154,,,,,,,,,,6.012118500017095,6.051046499982476,"[-300, 0]",[],[],[],[],[],[],[],[],6.051527099974919,6.06549880001694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
person1,4,0,64,4,,,,,7.759979699971154,,,,,,,,,,6.065748599998187,6.118090800009668,"[0, -300]",[],[],[],[],[],[],[],[],6.119343300000764,6.133882399997674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045396,001,2023-11-06_10h59.50.578,Selektive Wahrnehmung,2023.2.2,59.83692045515972,2023-11-06 11h00.03.264036 +0100,
