Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,target_find.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
schlange1,3,0,48,2,,,,,279.4496762994677,,,,,,,,,,279.4177518002689,279.4496762994677,281.4495839998126,282.4497301001102,3.0328764002770185,283.7524148002267,"[300, -300]",[0.2638888888888889],[-0.34629629629629627],[1],[0],[0],[1.301418399438262],[1],['target_find'],283.75364239886403,284.7672525998205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gesicht3,3,1,49,10,,,,,284.81636989861727,,,,,,,,,,284.76786240004003,284.81636989861727,286.81621089950204,287.8162152990699,3.049039799720049,288.60032299906015,"[300, 300]",[0.26296296296296295],[0.23055555555555557],[1],[0],[0],[0.7835493013262749],[1],['target_find'],288.60077410005033,289.6168999001384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
flugzeug1,3,2,50,13,,,,,289.64916369877756,,,,,,,,,,289.61751499958336,289.64916369877756,291.64926009997725,292.649305799976,3.032674601301551,293.43509710021317,"[0, 300]",[0.03981481481481482],[0.2212962962962963],[1],[0],[0],[0.7847600001841784],[1],['target_find'],293.43619689904153,294.4504038989544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
schlange2,3,3,51,3,,,,,294.4992650002241,,,,,,,,,,294.4511593990028,294.4992650002241,296.49895969964564,297.48229639977217,3.0321194007992744,298.65045440010726,"[0, 300]",[0.013888888888888888],[0.17314814814814813],[1],[0],[0],[1.167391700670123],[1],['target_find'],298.6509376987815,299.6663176994771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gesicht1,3,4,52,8,,,,,299.6990561988205,,,,,,,,,,299.6668103002012,299.6990561988205,301.69888019934297,302.6824309993535,3.0164174996316433,304.135040698573,"[-300, -300]",[-0.37037037037037035],[-0.29814814814814816],[1],[0],[0],[1.4515253007411957],[1],['target_find'],304.13612389937043,305.1497403997928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
spinne2,3,5,53,1,,,,,305.34878679923713,,,,,,,,,,305.15036309883,305.34878679923713,307.3485253993422,308.21531319990754,3.065648101270199,309.1517364997417,"[-300, -300]",[-0.35648148148148145],[-0.2861111111111111],[1],[0],[0],[0.9356303997337818],[1],['target_find'],309.15285119973123,310.16626579873264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gruppe1,3,6,54,6,,,,,310.2150352988392,,,,,,,,,,310.1668544989079,310.2150352988392,312.2152936998755,313.2319363001734,3.0657556988298893,314.4846107997,"[-300, 300]",[-0.20462962962962963],[0.25],[1],[0],[0],[1.2519036997109652],[1],['target_find'],314.48562419973314,315.49942060001194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
auto1,3,7,55,12,,,,,315.54854299873114,,,,,,,,,,315.50010059960186,315.54854299873114,317.54834169894457,318.548240698874,3.048894200474024,319.7176748998463,"[300, 300]",[0.27685185185185185],[0.19907407407407407],[1],[0],[0],[1.1686279010027647],[1],['target_find'],319.7188315987587,320.731891900301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gesicht4,3,8,56,11,,,,,320.76482339948416,,,,,,,,,,320.7321603000164,320.76482339948416,322.764558698982,323.74791389890015,3.016109600663185,324.56711599975824,"[-300, 300]",[-0.2601851851851852],[0.22777777777777777],[1],[0],[0],[0.8184214998036623],[1],['target_find'],324.5680985990912,325.58198720030487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gruppe2,3,9,57,7,,,,,325.6147550996393,,,,,,,,,,325.58247659914196,325.6147550996393,327.6146162003279,328.61454019881785,3.0326297990977764,329.46721039898694,"[300, 0]",[0.35185185185185186],[-0.10277777777777777],[1],[0],[0],[0.8518481999635696],[1],['target_find'],329.46838679909706,330.4816525001079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
spinne1,3,10,58,0,,,,,330.51433810032904,,,,,,,,,,330.48216939903796,330.51433810032904,332.51444130018353,333.4977385997772,3.016185600310564,334.2847168985754,"[-300, -300]",[-0.2657407407407407],[-0.24259259259259258],[1],[0],[0],[0.7861586008220911],[1],['target_find'],334.28581039980054,335.29796629957855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gesicht2,3,11,59,9,,,,,335.33100609853864,,,,,,,,,,335.2982406001538,335.33100609853864,337.3309514988214,338.314203100279,3.0163403004407883,339.0323503986001,"[0, 300]",[0.010185185185185186],[0.23981481481481481],[1],[0],[0],[0.7176070008426905],[1],['target_find'],339.0328767988831,340.04823070019484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
person2,3,12,60,5,,,,,340.0807922985405,,,,,,,,,,340.048823999241,340.0807922985405,342.0807981994003,343.0642726998776,3.0163265988230705,343.74866689927876,"[0, 300]",[0.025925925925925925],[0.24166666666666667],[1],[0],[0],[0.6834134012460709],[1],['target_find'],343.74920249916613,344.76483509875834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
person1,3,13,61,4,,,,,344.8137598987669,,,,,,,,,,344.765426998958,344.8137598987669,346.81389839947224,347.7803891003132,3.0156271997839212,348.71651509962976,"[300, 0]",[0.28055555555555556],[-0.04814814814814815],[1],[0],[0],[0.9352973997592926],[1],['target_find'],348.71761239878833,349.73114719986916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
schiff1,3,14,62,14,,,,,349.76358239911497,,,,,,,,,,349.731689799577,349.76358239911497,351.7637082003057,352.76345890015364,3.0323817003518343,353.8833181988448,"[300, -300]",[0.20185185185185187],[-0.2722222222222222],[1],[0],[0],[1.1189478989690542],[1],['target_find'],353.8844617996365,354.8979046996683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
zug1,3,15,63,15,,,,,354.9470271989703,,,,,,,,,,354.898520398885,354.9470271989703,356.9468444995582,357.946589699015,3.0487478002905846,359.1323546990752,"[300, 300]",[0.24351851851851852],[0.2],[1],[0],[0],[1.1850854996591806],[1],['target_find'],359.13328230008483,360.1478361990303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gruppe1,4,0,64,6,,,,,360.18024619854987,,,,,,,,,,360.1486051995307,360.18024619854987,362.17992639914155,363.19673050008714,3.04897159896791,363.93276499956846,"[-300, 0]",[-0.27037037037037037],[-0.024074074074074074],[1],[0],[0],[0.7351929005235434],[1],['target_find'],363.9339004997164,364.94777119904757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
schiff1,4,1,65,14,,,,,364.9965610988438,,,,,,,,,,364.94854969903827,364.9965610988438,366.9963908996433,367.97959899902344,3.031872298568487,368.8322142995894,"[0, -300]",[0.001851851851851852],[-0.26944444444444443],[1],[0],[0],[0.8518273998051882],[1],['target_find'],368.8333773985505,369.84715939871967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
zug1,4,2,66,15,,,,,369.87985559925437,,,,,,,,,,369.8476768992841,369.87985559925437,371.8795489985496,372.87932810001075,3.0322296004742384,373.61438219994307,"[0, 300]",[0.002777777777777778],[0.21851851851851853],[1],[0],[0],[0.7345377001911402],[1],['target_find'],373.61491379886866,374.6299318000674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
schlange1,4,3,67,2,,,,,374.66291519999504,,,,,,,,,,374.6302105989307,374.66291519999504,376.6627795994282,377.64603129960597,3.0163863990455866,378.38065399974585,"[-300, 0]",[-0.19722222222222222],[-0.003703703703703704],[1],[0],[0],[0.7338167000561953],[1],['target_find'],378.38114759884775,379.3972867000848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
spinne1,4,4,68,0,,,,,379.4460342992097,,,,,,,,,,379.3980475999415,379.4460342992097,381.4458929002285,382.42943860031664,3.032421998679638,383.36592119932175,"[-300, -300]",[-0.21666666666666667],[-0.22037037037037038],[1],[0],[0],[0.9352424014359713],[1],['target_find'],383.3672770000994,384.3792105000466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
person1,4,5,69,4,,,,,384.41225549951196,,,,,,,,,,384.3794510997832,384.41225549951196,386.41229979880154,387.3957255985588,3.0166062004864216,388.68168910034,"[300, -300]",[0.19444444444444445],[-0.23981481481481481],[1],[0],[0],[1.285454899072647],[1],['target_find'],388.68222039937973,389.6963291987777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
spinne2,4,6,70,1,,,,,389.89563559927046,,,,,,,,,,389.69683169946074,389.89563559927046,391.8955103997141,392.7288571987301,3.032617799937725,394.5480831991881,"[-300, 0]",[-0.1814814814814815],[-0.02962962962962963],[1],[0],[0],[1.8184011988341808],[1],['target_find'],394.54923499934375,395.56286790035665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
flugzeug1,4,7,71,13,,,,,395.6288042999804,,,,,,,,,,395.5633487999439,395.6288042999804,397.62872919999063,398.6120151989162,3.0492251999676228,399.5988058000803,"[300, 0]",[0.24537037037037038],[-0.05740740740740741],[1],[0],[0],[0.9858116991817951],[1],['target_find'],399.60021219961345,400.6123377997428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gesicht2,4,8,72,9,,,,,400.645218199119,,,,,,,,,,400.6126239988953,400.645218199119,402.64496989920735,403.66176570020616,3.049573300406337,404.5141707994044,"[-300, 0]",[-0.25833333333333336],[-0.003703703703703704],[1],[0],[0],[0.8515901006758213],[1],['target_find'],404.5150879994035,405.52952319942415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gesicht1,4,9,73,8,,,,,405.5784179996699,,,,,,,,,,405.530160298571,405.5784179996699,407.5782065000385,408.578011399135,3.048539301380515,409.5646983999759,"[-300, 0]",[-0.25462962962962965],[0.006481481481481481],[1],[0],[0],[0.9859069995582104],[1],['target_find'],409.56574789993465,410.57814329862595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
schlange2,4,10,74,3,,,,,410.61165810003877,,,,,,,,,,410.5783711988479,410.61165810003877,412.61129030026495,413.61118139885366,3.0331130996346474,415.2475265990943,"[300, -300]",[0.38425925925925924],[-0.3175925925925926],[1],[0],[0],[1.6355494000017643],[1],['target_find'],415.2486844994128,416.2622276991606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gesicht4,4,11,75,11,,,,,416.29492509923875,,,,,,,,,,416.2628060989082,416.29492509923875,418.2944818995893,419.2946306988597,3.032531199976802,420.21422099880874,"[300, 300]",[0.26944444444444443],[0.24166666666666667],[1],[0],[0],[0.9186863992363214],[1],['target_find'],420.2153139002621,421.2287999987602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gesicht3,4,12,76,10,,,,,421.26100439950824,,,,,,,,,,421.22942090034485,421.26100439950824,423.2610922995955,424.2778903003782,2.9990953989326954,424.9639414995909,"[0, -300]",[-0.023148148148148147],[-0.29907407407407405],[1],[0],[0],[0.7347766999155283],[1],['target_find'],424.9651107992977,425.9789080992341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
auto1,4,13,77,12,,,,,426.0274575985968,,,,,,,,,,425.9797859992832,426.0274575985968,428.0274934992194,429.0106640998274,3.0318001993000507,430.19679779931903,"[-300, -300]",[-0.29259259259259257],[-0.29444444444444445],[1],[0],[0],[1.1853299997746944],[1],['target_find'],430.1982718985528,431.21180769987404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
gruppe2,4,14,78,7,,,,,431.2441018000245,,,,,,,,,,431.2124252002686,431.2441018000245,433.2439864985645,434.2606536988169,3.0489188004285097,435.24674160033464,"[-300, 0]",[-0.23796296296296296],[0.007407407407407408],[1],[0],[0],[0.9852789994329214],[1],['target_find'],435.2478905003518,436.2615683991462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
person2,4,15,79,5,,,,,436.2939550988376,,,,,,,,,,436.26222599856555,436.2939550988376,438.29395049996674,439.29399809986353,3.0325038004666567,439.9463330991566,"[-300, -300]",[-0.3611111111111111],[-0.28425925925925927],[1],[0],[0],[0.651841601356864],[1],['target_find'],439.9468131996691,440.9616726003587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
,,,,,0,0,0,0,448.8097973000258,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.9896636996418,445.9282111991197,445.92823989875615,448.7109880987555,448.71214039996266,465.7830336987972,3.0,1.0,flugzeug1,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
,,,,,1,0,1,0,465.82730219885707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.7834124993533,475.79932359978557,3.0,1.0,schlange1,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
,,,,,2,0,2,0,475.84338929876685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.79965109936893,483.53216129913926,4.0,1.0,gesicht1,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
,,,,,3,0,3,0,483.57652819901705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.53248849883676,488.5826656986028,1.0,4.0,gruppe2,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
,,,,,4,0,4,0,488.62496970035136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.5829681996256,495.631832299754,1.0,4.0,schlange2,,,,,,,,,,,,,,,,,,,,,,,048946,001,2023-11-06_13h59.45.536,Selektive Wahrnehmung,2023.2.3,59.97753239889479,2023-11-06 14h00.42.864186 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.6692132987082,501.3281513992697, 18 ,1.0,501.328172698617,514.0811710003763,1.0,1.0,514.0811922997236,518.0759121999145,518.0759579986334,543.2779885996133,4.0,2.0,4.0,2.0,543.2780173998326,552.9964732993394,2.0,3.0,552.9964947998524,556.5896393992007,,,,,,,,
