Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,target_find.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
spinne1,3,0,48,0,,,,,307.000901899999,,,,,,,,,,306.95062689998304,307.000901899999,309.01511279999977,309.99768239998957,3.047780499997316,311.2665675999888,"[300, -300]",[0.25277777777777777],[-0.20185185185185187],[1],[0],[0],[1.2680630999966525],[1],['target_find'],311.2676764999924,312.281788399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gruppe2,3,1,49,7,,,,,312.33091419999255,,,,,,,,,,312.2823565999861,312.33091419999255,314.33087999999407,315.3142404999817,2.9990637000009883,316.3988244999782,"[0, 300]",[-0.008333333333333333],[0.3712962962962963],[1],[0],[0],[1.1171719999983907],[1],['target_find'],316.3993421999912,317.41500569999334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
spinne2,3,2,50,1,,,,,317.6139334999898,,,,,,,,,,317.4156619999849,317.6139334999898,319.61389689997304,320.4470265999844,3.032075299997814,321.31627419998404,"[0, -300]",[-0.002777777777777778],[-0.16944444444444445],[1],[0],[0],[0.8684175999951549],[1],['target_find'],321.3174302999978,322.33267949998844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gesicht2,3,3,51,9,,,,,322.3984263999737,,,,,,,,,,322.3332055999781,322.3984263999737,324.3984716999985,325.3972555999935,3.0646509999933187,326.66612289997283,"[300, -300]",[0.19166666666666668],[-0.24074074074074073],[1],[0],[0],[1.2681226000131574],[1],['target_find'],326.6671019999776,327.6815158999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gesicht3,3,4,52,10,,,,,327.7303977999836,,,,,,,,,,327.6822770999861,327.7303977999836,329.73033409999334,330.73032740000053,3.0488832000119146,331.39966659998754,"[-300, 0]",[-0.22592592592592592],[0.005555555555555556],[1],[0],[0],[0.6685237000056077],[1],['target_find'],331.40074929999537,332.4139783999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
schlange2,3,5,53,3,,,,,332.4482003999874,,,,,,,,,,332.41424419998657,332.4482003999874,334.44805549999,335.4299161999952,3.0160004000063054,339.43026899997494,"[-300, 300]",[],[],[],[],[],[],[],[],339.4313122999738,340.43030799998087,339.4299536999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
person2,3,6,54,5,,,,,340.46324779998395,,,,,,,,,,340.430607199989,340.46324779998395,342.4645466999791,343.4463569999789,3.016318500012858,344.18147959999624,"[300, 300]",[0.26944444444444443],[0.2972222222222222],[1],[0],[0],[0.7342281999881379],[1],['target_find'],344.18210779997753,345.19727399997646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
zug1,3,7,55,15,,,,,345.22969479998574,,,,,,,,,,345.19784269999946,345.22969479998574,347.22960469999816,348.22952319998876,2.9990186000068206,348.9482655999891,"[-300, -300]",[-0.22592592592592592],[-0.20555555555555555],[1],[0],[0],[0.7509365000005346],[1],['target_find'],348.94930089998525,349.9644015999802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
flugzeug1,3,8,56,13,,,,,350.01584559999174,,,,,,,,,,349.9650869999896,350.01584559999174,352.0295384999772,352.97942049999256,3.015100899996469,354.2661801999784,"[300, 0]",[0.22037037037037038],[-0.05462962962962963],[1],[0],[0],[1.2858299000072293],[1],['target_find'],354.2674629999965,355.28034849997493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
schiff1,3,9,57,14,,,,,355.31263409997337,,,,,,,,,,355.2810018999735,355.31263409997337,357.31267919999664,358.3122647999844,2.999049500009278,358.9986908999854,"[0, -300]",[0.03981481481481482],[-0.2490740740740741],[1],[0],[0],[0.7181433999794535],[1],['target_find'],358.99983379998594,360.0146228999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
person1,3,10,58,4,,,,,360.04718219998176,,,,,,,,,,360.0152040999965,360.04718219998176,362.0470669999777,363.04706189999706,3.0327432999911252,363.813802699995,"[0, -300]",[0.000925925925925926],[-0.20555555555555555],[1],[0],[0],[0.7658896000066306],[1],['target_find'],363.81436629997916,364.83019799998146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gesicht4,3,11,59,11,,,,,364.87911339997663,,,,,,,,,,364.8309412999952,364.87911339997663,366.8789972999948,367.8623458999791,3.032219199987594,368.4984175999998,"[-300, 0]",[-0.33425925925925926],[-0.03518518518518519],[1],[0],[0],[0.6351304000127129],[1],['target_find'],368.4998169999744,369.5131621999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
schlange1,3,12,60,2,,,,,369.5622013999964,,,,,,,,,,369.51375789998565,369.5622013999964,371.56290549997357,372.5285310999898,3.0154270000057295,375.6798152999836,"[300, 0]",[0.287962962962963],[-0.0712962962962963],[1],[0],[0],[3.150749899999937],[1],['target_find'],375.68035439998494,376.6962189999758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
auto1,3,13,61,12,,,,,376.74526359999436,,,,,,,,,,376.6967884999758,376.74526359999436,378.7457575999724,379.7117643999809,3.015805300005013,381.4645614999754,"[300, 300]",[0.2111111111111111],[-0.07037037037037037],[1],[0],[0],[1.7516899000038393],[0],['dis3'],381.4657239999797,382.47975629998837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gruppe1,3,14,62,6,,,,,382.51170079997974,,,,,,,,,,382.4806995999825,382.51170079997974,384.51169249997474,385.51143869999214,3.0317302999901585,386.13062609999906,"[0, -300]",[0.025],[-0.26481481481481484],[1],[0],[0],[0.6183796000259463],[1],['target_find'],386.1319182999723,387.1461430999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gesicht1,3,15,63,8,,,,,387.17803829998593,,,,,,,,,,387.1468760999851,387.17803829998593,389.17817619998823,390.1949142999947,3.0488451999844983,390.96644929997274,"[-300, 300]",[-0.2601851851851852],[0.2462962962962963],[1],[0],[0],[0.7702821000129916],[1],['target_find'],390.9685587999993,391.9794373999757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
spinne1,4,0,64,0,,,,,392.0312082999735,,,,,,,,,,391.9802979999804,392.0312082999735,394.046002099989,394.99431049998384,3.0151169000018854,396.24838359997375,"[0, 300]",[-0.06574074074074074],[0.25462962962962965],[1],[0],[0],[1.2524176000151783],[1],['target_find'],396.24987390000024,397.26241429999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
person1,4,1,65,4,,,,,397.29443739997805,,,,,,,,,,397.2631678999751,397.29443739997805,399.29444339999463,400.29429299998446,3.0321334000036586,401.12905769998906,"[0, 300]",[-0.008333333333333333],[0.19074074074074074],[1],[0],[0],[0.8340357000124641],[1],['target_find'],401.1295828000002,402.1458051999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gesicht4,4,2,66,11,,,,,402.2123700999946,,,,,,,,,,402.1466892999888,402.2123700999946,404.2110815999913,405.1607289999956,3.014973100012867,405.79692139997496,"[300, 300]",[0.14537037037037037],[0.20555555555555555],[1],[0],[0],[0.6353179999860004],[1],['target_find'],405.7981344999862,406.8118505999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gruppe1,4,3,67,6,,,,,406.84421759998077,,,,,,,,,,406.8124463999993,406.84421759998077,408.8441506999952,409.8443302999949,3.0327787999995053,411.2793907999876,"[300, -300]",[0.2537037037037037],[-0.17685185185185184],[1],[0],[0],[1.434070099989185],[1],['target_find'],411.2802730999829,412.2953671999858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gesicht2,4,4,68,9,,,,,412.33042469999054,,,,,,,,,,412.2960211999889,412.33042469999054,414.34393379997346,415.31054829998175,3.015262300003087,415.9463279999909,"[300, 0]",[0.24537037037037038],[-0.017592592592592594],[1],[0],[0],[0.6350489000033122],[1],['target_find'],415.947311899974,416.96183879999444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
flugzeug1,4,5,69,13,,,,,417.01023409998743,,,,,,,,,,416.96275519998744,417.01023409998743,419.0104739999806,419.99370579997776,3.031943100009812,420.84657769999467,"[300, 300]",[0.2175925925925926],[0.15648148148148147],[1],[0],[0],[0.851924799993867],[1],['target_find'],420.84800019999966,421.86163479997776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gruppe2,4,6,70,7,,,,,421.9302372999955,,,,,,,,,,421.86238359997515,421.9302372999955,423.94476279997616,424.8767016999773,3.015112599998247,428.8771007999894,"[300, 0]",[],[],[],[],[],[],[],[],428.8783481999999,429.8775791999942,428.87676669997745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
schlange2,4,7,71,3,,,,,429.9265725000005,,,,,,,,,,429.87815059997956,429.9265725000005,431.92728720000014,432.89304469997296,3.0155257000005804,434.0802446999878,"[-300, -300]",[-0.23796296296296296],[-0.30833333333333335],[1],[0],[0],[1.1862214999855496],[1],['target_find'],434.08168389997445,435.0939696999849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
schiff1,4,8,72,14,,,,,435.12656229999266,,,,,,,,,,435.09446269998443,435.12656229999266,437.1265970999957,438.10984469999676,3.0159552000113763,438.9305471999978,"[300, 0]",[0.30648148148148147],[-0.003703703703703704],[1],[0],[0],[0.8198478999838699],[1],['target_find'],438.93179029997555,439.94466969999485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
auto1,4,9,73,12,,,,,439.99624569999287,,,,,,,,,,439.9453499999945,439.99624569999287,442.01107779997983,442.97639239998534,3.03199330001371,443.9302734999801,"[300, -300]",[0.06111111111111111],[-0.013888888888888888],[1],[0],[0],[0.9526418999885209],[0],['dis5'],443.93162079999456,444.94416799998726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
person2,4,10,74,5,,,,,444.9928026999987,,,,,,,,,,444.94493049997254,444.9928026999987,446.9928150999767,447.9760150999937,3.031909999990603,448.9608447999926,"[-300, -300]",[-0.1537037037037037],[-0.24259259259259258],[1],[0],[0],[0.9843066000030376],[1],['target_find'],448.96136249997653,449.97666639997624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
zug1,4,11,75,15,,,,,450.00907939998433,,,,,,,,,,449.9770685999829,450.00907939998433,452.009024399973,452.99255239998456,3.016156300000148,453.5781665999966,"[-300, 0]",[-0.28703703703703703],[-0.06296296296296296],[1],[0],[0],[0.584684000001289],[1],['target_find'],453.5790317999781,454.59267229997204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
spinne2,4,12,76,1,,,,,454.79223719998845,,,,,,,,,,454.59291389997816,454.79223719998845,456.79346169999917,457.6256855999818,3.0331018999859225,458.29425399997854,"[-300, 0]",[-0.23703703703703705],[-0.07314814814814814],[1],[0],[0],[0.6680251999932807],[1],['target_find'],458.2948211999901,459.30939799998305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gesicht1,4,13,77,8,,,,,459.3591767999751,,,,,,,,,,459.30967769998824,459.3591767999751,461.3589408999833,462.3419020999863,3.032575999997789,462.9768674999941,"[300, 0]",[0.2074074074074074],[-0.013888888888888888],[1],[0],[0],[0.6344291999994311],[1],['target_find'],462.9773875999963,463.9947247999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
gesicht3,4,14,78,10,,,,,464.0451275999949,,,,,,,,,,463.99548039998626,464.0451275999949,466.0598164999974,467.02517129998887,3.030498899985105,467.8615710999875,"[-300, -300]",[-0.2490740740740741],[-0.24722222222222223],[1],[0],[0],[0.835606699984055],[1],['target_find'],467.86270929998136,468.8760599999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
schlange1,4,15,79,2,,,,,468.9254205999896,,,,,,,,,,468.8765707999992,468.9254205999896,470.92512239998905,471.92505929997424,2.9990838000085205,472.5944345999742,"[0, -300]",[-0.041666666666666664],[-0.22870370370370371],[1],[0],[0],[0.7181230999995023],[1],['target_find'],472.5953719999816,473.6109920999734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
,,,,,0,0,0,0,481.59453169998596,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.64058859998477,477.2295566999819,477.22958529999596,481.52761579997605,481.528743199975,493.0823116999818,2.0,2.0,spinne2,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
,,,,,1,0,1,0,493.2089347000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0826490999898,497.6805903999775,2.0,2.0,person1,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
,,,,,2,0,2,0,497.7605891999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.68089249997865,502.49850489999517,1.0,3.0,gesicht3,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
,,,,,3,0,3,0,502.5604079999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.49880449997727,506.46570539998356,3.0,3.0,schlange1,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
,,,,,4,0,4,0,506.52702979999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.4660152999859,511.4989179999975,2.0,3.0,schlange2,,,,,,,,,,,,,,,,,,,,,,,094937,001,2023-11-13_13h16.04.663,Selektive Wahrnehmung,2023.2.3,59.89329410700357,2023-11-13 13h28.25.466829 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.5029657999985,519.693947199994, 18,1.0,519.6939679999778,539.8148239999718,2.0,3.0,539.8148441999801,544.0591929999937,544.0592318999988,564.4450412000006,3.0,3.0,2.0,3.0,564.4450742999907,573.0294134999858,4.0,3.0,573.0294307000004,573.9916862999962,,,,,,,,
