WelcomeScreen.stopped,key_respWeiter.rt,slider.response,ThankYouScreen.stopped,CorrAns,frameRate,__participant,key_resp_2.rt,ShortQuiz.started,psychopyVersion,key_resp_2.keys,key_respWeitergehen.rt,Feedback.started,WelcomeScreen.started,date,ConfindentwithDecision.stopped,ShortQuiz.stopped,Zustimmung.rt,Symp,trialsZombies.thisN,trialsZombies.thisIndex,key_resp.rt,__datetime,ShortQuizQ2.started,Participant,blank500.stopped,ShortQuizQ1.started,ConfindentwithDecision.started,DiagnosisZombie.stopped,Zustimmung.keys,__session,InfoScreenWorld.stopped,OS,trialsZombies.thisRepN,DiagnosisZombie.started,ShortQuizQ1.stopped,blank500.started,session,key_respWeitergehen.keys,keySAntwortQ2.rt,InfoDiagnosisThemself.stopped,key_resp.keys,key_respWeiterDiagnosisthemself.rt,InfoDiagnosisThemself.started,key_resp_diagnosis.corr,keySAntwortQ2.keys,trialsZombies.thisTrialN,Feedback.stopped,key_respWeiterDiagnosisthemself.keys,key_resp_Feedback.rt,ShortQuizQ2.stopped,key_respWeiter.keys,ThankYouScreen.started,key_resp_diagnosis.keys,participant,__experimentName,expName,key_resp_Feedback.keys,InfoScreenDisease.started,CorrKey,InfoScreenDisease.stopped,trialsZombies.ran,key_resp_diagnosis.rt,images_zombie
NA,NA,64,NA,MZD,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,540.8903999999761,NA,2023-11-02_22h10.51.046,540.8902999999523,NA,NA,"Gehirnhautentzündung, Hautausschlag",30,21,NA,2023-11-02_22h10.31.593,NA,24,NA,NA,539.8250999999642,539.8247999999523,NA,001,NA,Win32,0,537.2611999999881,NA,NA,001,NA,NA,NA,NA,NA,NA,0,NA,30,548.6385999999642,NA,7.741700000047672,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,m,NA,1,2.0446999999880973,images/zombie28.png
NA,NA,65,NA,MZD,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,553.4027999999523,NA,2023-11-02_22h10.51.046,553.4027999999523,NA,NA,"Abszess, Juckreiz",31,36,NA,2023-11-02_22h10.31.593,NA,39,NA,NA,551.8875,551.8871999999881,NA,001,NA,Win32,0,548.6761999999881,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,31,554.4206999999881,NA,1.0088999999761654,NA,NA,NA,m,999735,Zombie_new,Zombie,space,NA,m,NA,1,2.6941999999880863,images/zombie24.png
NA,NA,98,NA,MZD,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,562.1332999999523,NA,2023-11-02_22h10.51.046,562.1332999999523,NA,NA,"Abszess, Gehirnhautentzündung, Juckreiz, Tränende Augen",32,27,NA,2023-11-02_22h10.31.593,NA,30,NA,NA,560.8847999999523,560.8845,NA,001,NA,Win32,0,554.4223999999762,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,32,562.984699999988,NA,0.8433999999762136,NA,NA,NA,m,999735,Zombie_new,Zombie,space,NA,m,NA,1,5.942300000011983,images/zombie35.png
NA,NA,64,NA,TS19,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,583.9598999999762,NA,2023-11-02_22h10.51.046,583.9596999999881,NA,NA,"Abszess, Geschwollene Drüsen, Tränende Augen",33,15,NA,2023-11-02_22h10.31.593,NA,18,NA,NA,581.8946999999881,581.8945,NA,001,NA,Win32,0,562.9865,NA,NA,001,NA,NA,NA,NA,NA,NA,0,NA,33,584.7772999999523,NA,0.8093000000119446,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,t,NA,1,18.39250000000004,images/zombie3.png
NA,NA,66,NA,MZD,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,589.0918999999761,NA,2023-11-02_22h10.51.046,589.0917999999523,NA,NA,"Abszess, Fieber, Gehirnhautentzündung, Juckreiz",34,22,NA,2023-11-02_22h10.31.593,NA,25,NA,NA,588.0928999999761,588.0927999999523,NA,001,NA,Win32,0,584.7793999999761,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,34,589.9597999999523,NA,0.8578000000119346,NA,NA,NA,m,999735,Zombie_new,Zombie,space,NA,m,NA,1,2.7956999999880736,images/zombie58.png
NA,NA,97,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,593.807199999988,NA,2023-11-02_22h10.51.046,593.8070999999642,NA,NA,"Gehirnhautentzündung,Geschwollene Drüsen",35,44,NA,2023-11-02_22h10.31.593,NA,47,NA,NA,592.3255,592.3251999999881,NA,001,NA,Win32,0,589.9607999999523,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,35,594.525,NA,0.7081000000238191,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,1.84439999997619,images/zombie47.png
NA,NA,65,NA,MZD,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,602.2540999999642,NA,2023-11-02_22h10.51.046,602.254,NA,NA,"Abszess, Gehirnhautentzündung,Tränende Augen",36,19,NA,2023-11-02_22h10.31.593,NA,22,NA,NA,600.9577999999523,600.9573999999761,NA,001,NA,Win32,0,594.5266999999881,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,36,602.8385999999642,NA,0.5771000000238473,NA,NA,NA,m,999735,Zombie_new,Zombie,space,NA,m,NA,1,5.9144999999999754,images/zombie36.png
NA,NA,64,NA,MZD,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,612.0676999999881,NA,2023-11-02_22h10.51.046,612.0675999999643,NA,NA,"Fieber, Gehirnhautentzündung, Juckreiz, Verstopfung",37,23,NA,2023-11-02_22h10.31.593,NA,26,NA,NA,610.8187999999523,610.8185,NA,001,NA,Win32,0,602.8403999999762,NA,NA,001,NA,NA,NA,NA,NA,NA,0,NA,37,613.2360999999643,NA,1.1596000000238291,NA,NA,NA,t,999735,Zombie_new,Zombie,space,NA,m,NA,1,7.461500000000001,images/zombie51.png
NA,NA,99,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,616.8495999999642,NA,2023-11-02_22h10.51.046,616.8495999999642,NA,NA,Tränende Augen,38,55,NA,2023-11-02_22h10.31.593,NA,58,NA,NA,614.8012999999523,614.8011999999881,NA,001,NA,Win32,0,613.2376999999881,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,38,617.484699999988,NA,0.6253000000119755,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,1.045100000023922,images/zombie31.png
NA,NA,66,NA,MZD,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,621.4147999999523,NA,2023-11-02_22h10.51.046,621.4147999999523,NA,NA,"Abszess, Geschwollene Drüsen, Juckreiz",39,37,NA,2023-11-02_22h10.31.593,NA,40,NA,NA,620.1661999999881,620.1659999999999,NA,001,NA,Win32,0,617.4865999999643,NA,NA,001,NA,NA,NA,NA,NA,NA,0,NA,39,621.9161999999881,NA,0.4931999999881782,NA,NA,NA,t,999735,Zombie_new,Zombie,space,NA,m,NA,1,2.165599999964229,images/zombie7.png
NA,NA,64,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,626.9630999999642,NA,2023-11-02_22h10.51.046,626.963,NA,NA,"Juckreiz,Verstopfung",40,49,NA,2023-11-02_22h10.31.593,NA,52,NA,NA,625.6812999999523,625.6808999999762,NA,001,NA,Win32,0,621.9180999999643,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,40,627.4973999999762,NA,0.5258999999761045,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,3.244000000000028,images/zombie33.png
NA,NA,99,NA,TS19,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,631.0617999999523,NA,2023-11-02_22h10.51.046,631.0617999999523,NA,NA,"Verstopfung, Tränende Augen",41,17,NA,2023-11-02_22h10.31.593,NA,20,NA,NA,629.9628999999761,629.9627999999523,NA,001,NA,Win32,0,627.4993999999762,NA,NA,001,NA,NA,NA,NA,NA,NA,0,NA,41,631.5800999999642,NA,0.5086000000237618,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,t,NA,1,1.9467999999523045,images/zombie32.png
NA,NA,65,NA,TS19,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,639.792699999988,NA,2023-11-02_22h10.51.046,639.792699999988,NA,NA,"Abszess, Fieber, Tränende Augen",42,10,NA,2023-11-02_22h10.31.593,NA,13,NA,NA,637.4275999999643,637.4273999999762,NA,001,NA,Win32,0,631.5815,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,42,640.326699999988,NA,0.5275000000000318,NA,NA,NA,t,999735,Zombie_new,Zombie,space,NA,t,NA,1,5.3268000000119855,images/zombie9.png
NA,NA,64,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,650.605699999988,NA,2023-11-02_22h10.51.046,650.605699999988,NA,NA,"Abszess, Fieber",43,39,NA,2023-11-02_22h10.31.593,NA,42,NA,NA,649.5232999999523,649.5232999999523,NA,001,NA,Win32,0,640.329,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,43,651.0240999999643,NA,0.40769999998804,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,8.680500000000052,images/zombie55.png
NA,NA,98,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,656.5872999999523,NA,2023-11-02_22h10.51.046,656.5871999999881,NA,NA,"Gehirnhautentzündung, Verstopfung",44,45,NA,2023-11-02_22h10.31.593,NA,48,NA,NA,655.0558999999762,655.0552999999524,NA,001,NA,Win32,0,651.025,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,44,657.0727999999523,NA,0.4766999999881136,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,3.5103000000118527,images/zombie54.png
NA,NA,98,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,659.6366999999881,NA,2023-11-02_22h10.51.046,659.6365999999642,NA,NA,"Juckreiz,Verstopfung",45,52,NA,2023-11-02_22h10.31.593,NA,55,NA,NA,658.671,658.6706999999881,NA,001,NA,Win32,0,657.0741999999881,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,45,660.0871999999881,NA,0.4429999999999836,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,1.0781000000238237,images/zombie8.png
NA,NA,65,NA,TS19,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,665.3847999999523,NA,2023-11-02_22h10.51.046,665.3846999999881,NA,NA,"Abszess, Fieber, Hautausschlag, Tränende Augen",46,8,NA,2023-11-02_22h10.31.593,NA,11,NA,NA,664.052199999988,664.052,NA,001,NA,Win32,0,660.0891999999881,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,46,665.8852999999523,NA,0.49219999998808817,NA,NA,NA,t,999735,Zombie_new,Zombie,space,NA,t,NA,1,3.443600000023934,images/zombie13.png
NA,NA,98,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,669.3345999999642,NA,2023-11-02_22h10.51.046,669.3345,NA,NA,"Juckreiz,Verstopfung",47,51,NA,2023-11-02_22h10.31.593,NA,54,NA,NA,668.201199999988,668.2008999999762,NA,001,NA,Win32,0,665.8870999999642,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,47,669.7340999999642,NA,0.3911999999880891,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,1.7947999999523745,images/zombie48.png
NA,NA,99,NA,TS19,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,677.3806999999881,NA,2023-11-02_22h10.51.046,677.3805999999643,NA,NA,"Abszess, Fieber, Tränende Augen",48,9,NA,2023-11-02_22h10.31.593,NA,12,NA,NA,675.6983999999761,675.6983999999761,NA,001,NA,Win32,0,669.7368999999761,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,48,678.2155,NA,0.8253999999760708,NA,NA,NA,t,999735,Zombie_new,Zombie,space,NA,t,NA,1,5.446399999976165,images/zombie6.png
NA,NA,99,NA,MZD,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,681.8795,NA,2023-11-02_22h10.51.046,681.8795,NA,NA,"Abszess, Fieber, Juckreiz, Tränende Augen",49,34,NA,2023-11-02_22h10.31.593,NA,37,NA,NA,680.7472999999524,680.7471999999881,NA,001,NA,Win32,0,678.2175,NA,NA,001,NA,NA,NA,NA,NA,NA,0,NA,49,682.7138999999762,NA,0.8224000000357137,NA,NA,NA,t,999735,Zombie_new,Zombie,space,NA,m,NA,1,2.0103000000118527,images/zombie43.png
NA,NA,98,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,690.2270999999643,NA,2023-11-02_22h10.51.046,690.2270999999643,NA,NA,"Geschwollene Drüsen, Tränende Augen",50,54,NA,2023-11-02_22h10.31.593,NA,57,NA,NA,688.4281999999881,688.428,NA,001,NA,Win32,0,682.7148999999762,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,50,690.9272999999523,NA,0.6960000000000264,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,5.192999999999984,images/zombie25.png
NA,NA,97,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,698.2578999999762,NA,2023-11-02_22h10.51.046,698.2577999999523,NA,NA,"Geschwollene Drüsen, Tränende Augen",51,56,NA,2023-11-02_22h10.31.593,NA,59,NA,NA,695.6593999999761,695.6590999999643,NA,001,NA,Win32,0,690.9300999999642,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,51,698.792199999988,NA,0.5271999999880563,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,4.210499999999911,images/zombie38.png
NA,NA,65,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,707.0880999999642,NA,2023-11-02_22h10.51.046,707.088,NA,NA,"Abszess, Fieber, Hautausschlag",52,38,NA,2023-11-02_22h10.31.593,NA,41,NA,NA,704.6398999999761,704.6396999999881,NA,001,NA,Win32,0,698.7937999999523,NA,NA,001,NA,NA,NA,NA,NA,NA,0,NA,52,708.3735,NA,1.280599999964238,NA,NA,NA,t,999735,Zombie_new,Zombie,space,NA,g,NA,1,5.3284000000356855,images/zombie5.png
NA,NA,65,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,711.7032999999523,NA,2023-11-02_22h10.51.046,711.7032999999523,NA,NA,"Fieber, Geschwollene Drüsen",53,40,NA,2023-11-02_22h10.31.593,NA,43,NA,NA,710.4715,710.4713999999761,NA,001,NA,Win32,0,708.3753999999761,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,53,712.8378999999761,NA,1.126199999987989,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,1.5779999999999743,images/zombie52.png
NA,NA,97,NA,TS19,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,717.234699999988,NA,2023-11-02_22h10.51.046,717.234699999988,NA,NA,"Abszess, Gehirnhautentzündung, Tränende Augen",54,16,NA,2023-11-02_22h10.31.593,NA,19,NA,NA,715.3370999999643,715.3362999999523,NA,001,NA,Win32,0,712.8392999999523,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,54,718.9195999999642,NA,1.6758999999761954,NA,NA,NA,t,999735,Zombie_new,Zombie,space,NA,t,NA,1,1.977399999976228,images/zombie53.png
NA,NA,97,NA,TS19,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,728.4980999999642,NA,2023-11-02_22h10.51.046,728.498,NA,NA,"Fieber, Juckreiz,Tränende Augen",55,3,NA,2023-11-02_22h10.31.593,NA,6,NA,NA,726.8162999999523,726.8160999999642,NA,001,NA,Win32,0,718.9208999999762,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,55,729.1495999999643,NA,0.6426999999880536,NA,NA,NA,t,999735,Zombie_new,Zombie,space,NA,t,NA,1,7.375999999999976,images/zombie16.png
NA,NA,63,NA,MZD,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,733.6131999999881,NA,2023-11-02_22h10.51.046,733.6131999999881,NA,NA,"Gehirnhautentzündung, Juckreiz, Verstopfung",56,33,NA,2023-11-02_22h10.31.593,NA,36,NA,NA,732.547699999988,732.5475999999642,NA,001,NA,Win32,0,729.1510999999642,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,56,734.0971999999881,NA,0.4753999999761618,NA,NA,NA,m,999735,Zombie_new,Zombie,space,NA,m,NA,1,2.8780000000000427,images/zombie37.png
NA,NA,97,NA,keine schwere Krankheit,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,738.0285,NA,2023-11-02_22h10.51.046,738.0282999999523,NA,NA,Tränende Augen,57,57,NA,2023-11-02_22h10.31.593,NA,60,NA,NA,735.6465999999642,735.6463999999762,NA,001,NA,Win32,0,734.0995999999642,NA,NA,001,NA,NA,NA,NA,NA,NA,1,NA,57,739.296699999988,NA,1.2593999999762673,NA,NA,NA,g,999735,Zombie_new,Zombie,space,NA,g,NA,1,1.0275000000000318,images/zombie15.png
NA,NA,NA,749.2950999999642,NA,60.027612701844106,999735,NA,NA,2023.2.2,NA,NA,NA,NA,2023-11-02_22h10.51.046,NA,NA,NA,NA,NA,NA,NA,2023-11-02_22h10.31.593,NA,NA,NA,NA,NA,NA,NA,001,NA,Win32,NA,NA,NA,NA,001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.2993999999761,NA,999735,Zombie_new,Zombie,NA,NA,NA,NA,NA,NA,NA
